"contrast","WMresp_acc","PASkey.keys","session","participant","contrast_factor"
0.065167562,"1",0,"2",10,"Low"
0.075167562,"1",1,"2",10,"Low"
0.065167562,"0",1,"2",10,"Low"
0,"1",0,"2",10,"Low"
0.055167562,"1",1,"2",10,"Low"
0.045167562,"1",1,"2",10,"Low"
0.035167562,"0",0,"2",10,"Low"
0.045167562,"1",1,"2",10,"Low"
0.035167562,"1",0,"2",10,"Low"
0.045167562,"1",2,"2",10,"Low"
0.035167562,"1",1,"2",10,"Low"
0.025167562,"1",0,"2",10,"Low"
0.035167562,"0",1,"2",10,"Low"
0,"1",0,"2",10,"Low"
0.025167562,"0",0,"2",10,"Low"
0.035167562,"1",0,"2",10,"Low"
0,"0",0,"2",10,"Low"
0,"0",0,"2",10,"Low"
0.045167562,"1",1,"2",10,"Low"
0.035167562,"0",0,"2",10,"Low"
0.045167562,"0",1,"2",10,"Low"
0.035167562,"1",1,"2",10,"Low"
0.025167562,"1",0,"2",10,"Low"
0.035167562,"0",1,"2",10,"Low"
0.025167562,"0",1,"2",10,"Low"
0,"1",0,"2",10,"Low"
0.015167562,"1",1,"2",10,"Low"
0.005167562,"0",0,"2",10,"Low"
0.005,"1",1,"1",11,"Low"
0,"1",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",3,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"0",2,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0.025,"1",0,"1",11,"Low"
0.035,"0",0,"1",11,"Low"
0.045,"1",3,"1",11,"Low"
0,"1",2,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.035,"0",2,"1",11,"Low"
0.025,"1",2,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0,"1",3,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.1,"1",2,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.015,"1",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.015,"0",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0.025,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.015,"1",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"0",2,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0.025,"0",0,"1",11,"Low"
0.035,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.025,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"1",2,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.1,"0",3,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0,"0",2,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",3,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.025,"0",2,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.015,"1",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",2,"1",11,"Low"
0,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0,"1",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0,"0",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0,"0",0,"1",11,"Low"
0.025,"0",1,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.015,"1",2,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0,"0",0,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0,"1",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0,"0",2,"1",11,"Low"
0.015,"0",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"0",0,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",0,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",0,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0.025,"0",1,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.015,"0",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.025,"1",2,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",0,"1",11,"Low"
0.025,"1",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",2,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.015,"0",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0,"1",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0.005,"1",1,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0,"1",0,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0.015,"0",2,"1",11,"Low"
0.005,"0",0,"1",11,"Low"
0.015,"1",1,"1",11,"Low"
0,"1",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.1,"1",3,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",1,"1",11,"Low"
0.005,"0",2,"1",11,"Low"
0,"0",1,"1",11,"Low"
0.032815693,"1",3,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.022815693,"1",1,"2",11,"Low"
0.012815693,"0",2,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.015,"1",2,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",2,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.045,"1",1,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",2,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",2,"2",11,"Low"
0,"0",2,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"1",2,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",2,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"0",2,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",2,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0,"1",2,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0,"0",2,"2",11,"Low"
0,"0",2,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.015,"1",2,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",2,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.025,"1",2,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"1",2,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"1",2,"2",11,"Low"
0.005,"0",2,"2",11,"Low"
0.005,"1",2,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0,"0",2,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"0",0,"2",11,"Low"
0.045,"1",1,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"0",2,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"0",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.045,"1",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.035,"0",1,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.1,"1",2,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"1",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",2,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.035,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.045,"1",0,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.055,"1",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.045,"1",1,"2",11,"Low"
0.035,"0",1,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"0",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.045,"0",1,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.025,"0",0,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0.035,"1",0,"2",11,"Low"
0.045,"1",0,"2",11,"Low"
0.055,"1",1,"2",11,"Low"
0.045,"1",1,"2",11,"Low"
0.035,"1",3,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0,"1",1,"2",11,"Low"
0.1,"1",3,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",2,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",1,"2",11,"Low"
0.005,"0",0,"2",11,"Low"
0,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.035,"1",2,"2",11,"Low"
0.025,"0",1,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.015,"0",0,"2",11,"Low"
0.025,"1",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.015,"0",1,"2",11,"Low"
0.005,"0",1,"2",11,"Low"
0,"0",1,"2",11,"Low"
0.005,"1",0,"2",11,"Low"
0.015,"1",0,"2",11,"Low"
0,"0",0,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0,"1",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",1,"2",11,"Low"
0.025,"1",0,"2",11,"Low"
0.035,"1",0,"2",11,"Low"
0.045,"1",3,"2",11,"Low"
0.031480277,"1",0,"1",12,"Low"
0.041480277,"0",0,"1",12,"Low"
0,"1",0,"1",12,"Low"
